epoch,opponent,win_rate
2172,CastellaBot,40.0
2173,CastellaBot,20.0
2174,CastellaBot,20.0
2175,CastellaBot,80.0
2176,CastellaBot,20.0
2177,CastellaBot,60.0
2178,CastellaBot,60.0
2179,CastellaBot,60.0
2180,CastellaBot,20.0
2181,CastellaBot,40.0
2182,CastellaBot,40.0
2183,CastellaBot,60.0
2184,CastellaBot,20.0
2185,CastellaBot,20.0
2186,CastellaBot,40.0
2187,CastellaBot,0.0
2188,CastellaBot,40.0
2189,CastellaBot,60.0
2190,CastellaBot,60.0
2191,CastellaBot,40.0
2192,CastellaBot,60.0
2193,CastellaBot,20.0
2194,CastellaBot,20.0
2195,CastellaBot,40.0
2196,CastellaBot,0.0
2197,CastellaBot,60.0
2198,CastellaBot,60.0
2199,CastellaBot,40.0
2200,CastellaBot,20.0
2201,CastellaBot,60.0
2202,CastellaBot,40.0
2203,CastellaBot,80.0
2204,CastellaBot,40.0
2205,CastellaBot,40.0
2206,CastellaBot,60.0
2207,CastellaBot,40.0
2208,CastellaBot,40.0
2209,CastellaBot,40.0
2210,CastellaBot,20.0
2211,CastellaBot,80.0
2212,CastellaBot,60.0
2213,CastellaBot,40.0
2214,CastellaBot,0.0
2215,CastellaBot,40.0
2216,CastellaBot,60.0
2217,CastellaBot,80.0
2218,CastellaBot,40.0
2219,CastellaBot,40.0
2220,CastellaBot,60.0
2221,CastellaBot,80.0
2222,CastellaBot,0.0
2223,CastellaBot,60.0
2224,CastellaBot,80.0
2225,CastellaBot,20.0
2226,CastellaBot,40.0
2227,CastellaBot,60.0
2228,CastellaBot,20.0
2229,CastellaBot,40.0
2230,CastellaBot,40.0
2231,CastellaBot,40.0
2232,CastellaBot,80.0
2233,CastellaBot,60.0
2234,CastellaBot,80.0
2235,CastellaBot,60.0
2236,CastellaBot,60.0
2237,CastellaBot,40.0
2238,CastellaBot,60.0
2239,CastellaBot,60.0
2240,CastellaBot,40.0
2241,CastellaBot,40.0
2242,CastellaBot,20.0
2243,CastellaBot,60.0
2244,CastellaBot,100.0
2245,CastellaBot,40.0
2246,CastellaBot,60.0
2247,CastellaBot,60.0
2248,CastellaBot,20.0
2249,CastellaBot,60.0
2250,CastellaBot,40.0
2251,CastellaBot,40.0
2252,CastellaBot,80.0
2253,CastellaBot,80.0
2254,CastellaBot,40.0
2255,CastellaBot,40.0
2256,CastellaBot,60.0
2257,CastellaBot,40.0
2258,CastellaBot,60.0
2259,CastellaBot,60.0
2260,CastellaBot,20.0
2261,CastellaBot,40.0
2262,CastellaBot,0.0
2263,CastellaBot,60.0
2264,CastellaBot,40.0
2265,CastellaBot,40.0
2266,CastellaBot,20.0
2267,CastellaBot,40.0
2268,CastellaBot,40.0
2269,CastellaBot,0.0
2270,CastellaBot,0.0
2271,CastellaBot,40.0
2272,CastellaBot,40.0
2273,CastellaBot,60.0
2274,CastellaBot,80.0
2275,CastellaBot,80.0
2276,CastellaBot,60.0
2277,CastellaBot,40.0
2278,CastellaBot,40.0
2279,CastellaBot,80.0
2280,CastellaBot,20.0
2281,CastellaBot,40.0
2282,CastellaBot,60.0
2283,CastellaBot,20.0
2284,CastellaBot,60.0
2285,CastellaBot,60.0
2286,CastellaBot,20.0
2287,CastellaBot,40.0
2288,CastellaBot,40.0
2289,CastellaBot,80.0
2290,CastellaBot,40.0
2291,CastellaBot,20.0
2292,CastellaBot,60.0
2293,CastellaBot,20.0
2294,CastellaBot,80.0
2295,CastellaBot,60.0
2296,CastellaBot,20.0
2297,CastellaBot,80.0
2298,CastellaBot,40.0
2299,CastellaBot,0.0
2300,CastellaBot,80.0
2301,CastellaBot,60.0
2302,CastellaBot,20.0
2303,CastellaBot,40.0
2304,CastellaBot,80.0
2305,CastellaBot,20.0
2306,CastellaBot,60.0
2307,CastellaBot,80.0
2308,CastellaBot,80.0
2309,CastellaBot,40.0
2310,CastellaBot,80.0
2311,CastellaBot,80.0
2312,CastellaBot,80.0
2313,CastellaBot,60.0
2314,CastellaBot,40.0
2315,CastellaBot,60.0
2316,CastellaBot,20.0
2317,CastellaBot,60.0
2318,CastellaBot,100.0
2319,CastellaBot,20.0
2320,CastellaBot,40.0
2321,CastellaBot,60.0
2322,CastellaBot,80.0
2323,CastellaBot,60.0
2324,CastellaBot,20.0
2325,CastellaBot,80.0
2326,CastellaBot,20.0
2327,CastellaBot,100.0
2328,CastellaBot,60.0
2329,CastellaBot,40.0
2330,CastellaBot,80.0
2331,CastellaBot,20.0
2332,CastellaBot,20.0
2333,CastellaBot,80.0
2334,CastellaBot,40.0
2335,CastellaBot,80.0
2336,CastellaBot,60.0
2337,CastellaBot,80.0
2338,CastellaBot,80.0
2339,CastellaBot,40.0
2340,CastellaBot,40.0
2341,CastellaBot,80.0
2342,CastellaBot,40.0
2343,CastellaBot,60.0
2344,CastellaBot,60.0
2345,CastellaBot,80.0
2346,CastellaBot,40.0
2347,CastellaBot,60.0
2348,CastellaBot,80.0
2349,CastellaBot,80.0
2350,CastellaBot,60.0
2351,CastellaBot,20.0
2352,CastellaBot,80.0
2353,CastellaBot,40.0
2354,CastellaBot,100.0
2355,CastellaBot,20.0
2356,CastellaBot,40.0
2357,CastellaBot,40.0
2358,CastellaBot,20.0
2359,CastellaBot,60.0
2360,CastellaBot,60.0
2361,CastellaBot,20.0
2362,CastellaBot,60.0
2363,CastellaBot,100.0
2364,CastellaBot,80.0
2365,CastellaBot,80.0
2366,CastellaBot,20.0
2367,CastellaBot,40.0
2368,CastellaBot,80.0
2369,CastellaBot,60.0
2370,CastellaBot,60.0
2371,CastellaBot,40.0
2372,CastellaBot,80.0
2373,CastellaBot,80.0
2374,CastellaBot,40.0
2375,CastellaBot,80.0
2376,CastellaBot,20.0
2377,CastellaBot,40.0
2378,CastellaBot,100.0
2379,CastellaBot,20.0
2380,CastellaBot,20.0
2381,CastellaBot,60.0
2382,CastellaBot,60.0
2383,CastellaBot,60.0
2384,CastellaBot,40.0
2385,CastellaBot,60.0
2386,CastellaBot,40.0
2387,CastellaBot,60.0
2388,CastellaBot,40.0
2389,CastellaBot,40.0
2390,CastellaBot,60.0
2391,CastellaBot,60.0
2392,CastellaBot,80.0
2393,CastellaBot,40.0
2394,CastellaBot,40.0
2395,CastellaBot,80.0
2396,CastellaBot,20.0
2397,CastellaBot,80.0
2398,CastellaBot,80.0
2399,CastellaBot,40.0
2400,CastellaBot,60.0
2401,CastellaBot,80.0
2402,CastellaBot,40.0
2403,CastellaBot,80.0
2404,CastellaBot,40.0
2405,CastellaBot,100.0
2406,CastellaBot,60.0
2407,CastellaBot,40.0
2408,CastellaBot,20.0
2409,CastellaBot,40.0
2410,CastellaBot,40.0
2411,CastellaBot,40.0
2412,CastellaBot,60.0
2413,CastellaBot,60.0
2414,CastellaBot,60.0
2415,CastellaBot,60.0
2416,CastellaBot,60.0
2417,CastellaBot,80.0
2418,CastellaBot,40.0
2419,CastellaBot,20.0
2420,CastellaBot,80.0
2421,CastellaBot,60.0
2422,CastellaBot,100.0
2423,CastellaBot,40.0
2424,CastellaBot,20.0
2425,CastellaBot,80.0
2426,CastellaBot,60.0
2427,CastellaBot,0.0
2428,CastellaBot,40.0
2429,CastellaBot,0.0
2430,CastellaBot,60.0
2431,CastellaBot,0.0
2432,CastellaBot,20.0
2433,CastellaBot,80.0
2434,CastellaBot,0.0
2435,CastellaBot,60.0
2436,CastellaBot,40.0
2437,CastellaBot,40.0
2438,CastellaBot,60.0
2439,CastellaBot,60.0
2440,CastellaBot,60.0
2441,CastellaBot,80.0
2442,CastellaBot,40.0
2443,CastellaBot,80.0
2444,CastellaBot,20.0
2445,CastellaBot,60.0
2446,CastellaBot,20.0
2447,CastellaBot,80.0
2448,CastellaBot,80.0
2449,CastellaBot,60.0
2450,CastellaBot,40.0
2451,CastellaBot,80.0
2452,CastellaBot,60.0
2453,CastellaBot,80.0
2454,CastellaBot,60.0
2455,CastellaBot,40.0
2456,CastellaBot,80.0
2457,CastellaBot,60.0
2458,CastellaBot,60.0
2459,CastellaBot,80.0
2460,CastellaBot,60.0
2461,CastellaBot,60.0
2462,CastellaBot,40.0
2463,CastellaBot,40.0
2464,CastellaBot,60.0
2465,CastellaBot,80.0
2466,CastellaBot,80.0
2467,CastellaBot,60.0
2468,CastellaBot,20.0
2469,CastellaBot,20.0
2470,CastellaBot,60.0
2471,CastellaBot,40.0
2472,CastellaBot,40.0
2473,CastellaBot,60.0
2474,CastellaBot,40.0
2475,CastellaBot,60.0
2476,CastellaBot,40.0
2477,CastellaBot,40.0
2478,CastellaBot,20.0
2479,CastellaBot,60.0
2480,CastellaBot,0.0
2481,CastellaBot,80.0
2482,CastellaBot,80.0
2483,CastellaBot,60.0
2484,CastellaBot,60.0
2485,CastellaBot,60.0
2486,CastellaBot,80.0
2487,CastellaBot,60.0
2488,CastellaBot,60.0
2489,CastellaBot,20.0
2490,CastellaBot,80.0
2491,CastellaBot,80.0
2492,CastellaBot,20.0
2493,CastellaBot,60.0
2494,CastellaBot,60.0
2495,CastellaBot,40.0
2496,CastellaBot,60.0
2497,CastellaBot,60.0
2498,CastellaBot,60.0
2499,CastellaBot,100.0
2500,CastellaBot,20.0
2501,CastellaBot,20.0
2502,CastellaBot,60.0
2503,CastellaBot,80.0
2504,CastellaBot,20.0
2505,CastellaBot,40.0
2506,CastellaBot,60.0
2507,CastellaBot,40.0
2508,CastellaBot,20.0
2509,CastellaBot,60.0
2510,CastellaBot,40.0
2511,CastellaBot,60.0
2512,CastellaBot,60.0
2513,CastellaBot,20.0
2514,CastellaBot,60.0
2515,CastellaBot,80.0
2516,CastellaBot,40.0
2517,CastellaBot,60.0
2518,CastellaBot,60.0
2519,CastellaBot,40.0
2520,CastellaBot,60.0
2521,CastellaBot,80.0
2522,CastellaBot,80.0
2523,CastellaBot,20.0
2524,CastellaBot,40.0
2525,CastellaBot,40.0
2526,CastellaBot,40.0
2527,CastellaBot,40.0
2528,CastellaBot,60.0
2529,CastellaBot,40.0
2530,CastellaBot,60.0
2531,CastellaBot,80.0
2532,CastellaBot,80.0
2533,CastellaBot,20.0
2534,CastellaBot,60.0
2535,CastellaBot,40.0
2536,CastellaBot,60.0
2537,CastellaBot,60.0
2538,CastellaBot,40.0
2539,CastellaBot,60.0
2540,CastellaBot,80.0
2541,CastellaBot,20.0
2542,CastellaBot,40.0
2543,CastellaBot,20.0
2544,CastellaBot,60.0
2545,CastellaBot,40.0
2546,CastellaBot,40.0
2547,CastellaBot,40.0
2548,CastellaBot,80.0
2549,CastellaBot,40.0
2550,CastellaBot,40.0
2551,CastellaBot,40.0
2552,CastellaBot,40.0
2553,CastellaBot,80.0
2554,CastellaBot,80.0
2555,CastellaBot,60.0
2556,CastellaBot,40.0
2557,CastellaBot,60.0
2558,CastellaBot,60.0
2559,CastellaBot,60.0
2560,CastellaBot,80.0
2561,CastellaBot,60.0
2562,CastellaBot,40.0
2563,CastellaBot,20.0
2564,CastellaBot,0.0
2565,CastellaBot,80.0
2566,CastellaBot,20.0
2567,CastellaBot,60.0
2568,CastellaBot,40.0
2569,CastellaBot,60.0
2570,CastellaBot,40.0
2571,CastellaBot,20.0
2572,CastellaBot,60.0
2573,CastellaBot,80.0
2574,CastellaBot,60.0
2575,CastellaBot,80.0
2576,CastellaBot,40.0
2577,CastellaBot,20.0
2578,CastellaBot,80.0
2579,CastellaBot,40.0
2580,CastellaBot,60.0
2581,CastellaBot,60.0
2582,CastellaBot,60.0
2583,CastellaBot,80.0
2584,CastellaBot,80.0
2585,CastellaBot,20.0
2586,CastellaBot,40.0
2587,CastellaBot,60.0
2588,CastellaBot,60.0
2589,CastellaBot,60.0
2590,CastellaBot,100.0
2591,CastellaBot,60.0
2592,CastellaBot,40.0
2593,CastellaBot,60.0
2594,CastellaBot,60.0
2595,CastellaBot,40.0
2596,CastellaBot,40.0
2597,CastellaBot,80.0
2598,CastellaBot,40.0
2599,CastellaBot,20.0
2600,CastellaBot,40.0
2601,CastellaBot,20.0
2602,CastellaBot,60.0
2603,CastellaBot,20.0
2604,CastellaBot,40.0
2605,CastellaBot,60.0
2606,CastellaBot,60.0
2607,CastellaBot,60.0
2608,CastellaBot,40.0
2609,CastellaBot,20.0
2610,CastellaBot,60.0
2611,CastellaBot,60.0
2612,CastellaBot,20.0
2613,CastellaBot,20.0
2614,CastellaBot,40.0
2615,CastellaBot,60.0
2616,CastellaBot,40.0
2617,CastellaBot,40.0
2618,CastellaBot,40.0
2619,CastellaBot,40.0
2620,CastellaBot,60.0
2621,CastellaBot,40.0
2622,CastellaBot,60.0
2623,CastellaBot,80.0
2624,CastellaBot,60.0
2625,CastellaBot,20.0
2626,CastellaBot,60.0
2627,CastellaBot,60.0
2628,CastellaBot,60.0
2629,CastellaBot,40.0
2630,CastellaBot,60.0
2631,CastellaBot,40.0
2632,CastellaBot,20.0
2633,CastellaBot,40.0
2634,CastellaBot,60.0
2635,CastellaBot,20.0
2636,CastellaBot,80.0
2637,CastellaBot,60.0
2638,CastellaBot,80.0
2639,CastellaBot,80.0
2640,CastellaBot,20.0
2641,CastellaBot,100.0
2642,CastellaBot,40.0
2643,CastellaBot,80.0
2644,CastellaBot,60.0
2645,CastellaBot,80.0
2646,CastellaBot,60.0
2647,CastellaBot,60.0
2648,CastellaBot,60.0
2649,CastellaBot,100.0
2650,CastellaBot,80.0
2651,CastellaBot,40.0
2652,CastellaBot,40.0
2653,CastellaBot,60.0
2654,CastellaBot,40.0
2655,CastellaBot,60.0
2656,CastellaBot,60.0
2657,CastellaBot,60.0
2658,CastellaBot,20.0
2659,CastellaBot,20.0
2660,CastellaBot,60.0
2661,CastellaBot,40.0
2662,CastellaBot,20.0
2663,CastellaBot,80.0
2664,CastellaBot,20.0
2665,CastellaBot,20.0
2666,CastellaBot,40.0
2667,CastellaBot,20.0
2668,CastellaBot,40.0
2669,CastellaBot,40.0
2670,CastellaBot,80.0
2671,CastellaBot,20.0
2672,CastellaBot,60.0
2673,CastellaBot,40.0
2674,CastellaBot,20.0
2675,CastellaBot,80.0
2676,CastellaBot,40.0
2677,CastellaBot,60.0
2678,CastellaBot,20.0
2679,CastellaBot,80.0
2680,CastellaBot,40.0
2681,CastellaBot,60.0
2682,CastellaBot,40.0
2683,CastellaBot,40.0
2684,CastellaBot,40.0
2685,CastellaBot,60.0
2686,CastellaBot,40.0
2687,CastellaBot,40.0
2688,CastellaBot,20.0
2689,CastellaBot,80.0
2690,CastellaBot,40.0
2691,CastellaBot,80.0
2692,CastellaBot,60.0
2693,CastellaBot,80.0
2694,CastellaBot,60.0
2695,CastellaBot,20.0
2696,CastellaBot,60.0
2697,CastellaBot,60.0
2698,CastellaBot,40.0
2699,CastellaBot,40.0
2700,CastellaBot,80.0
2701,CastellaBot,40.0
2702,CastellaBot,40.0
2703,CastellaBot,0.0
2704,CastellaBot,40.0
2705,CastellaBot,20.0
2706,CastellaBot,20.0
2707,CastellaBot,60.0
2708,CastellaBot,60.0
2709,CastellaBot,80.0
2710,CastellaBot,60.0
2711,CastellaBot,40.0
2712,CastellaBot,20.0
2713,CastellaBot,80.0
2714,CastellaBot,60.0
2715,CastellaBot,20.0
2716,CastellaBot,20.0
2717,CastellaBot,100.0
2718,CastellaBot,40.0
2719,CastellaBot,60.0
2720,CastellaBot,40.0
2721,CastellaBot,20.0
2722,CastellaBot,60.0
2723,CastellaBot,80.0
2724,CastellaBot,40.0
2725,CastellaBot,40.0
2726,CastellaBot,20.0
2727,CastellaBot,40.0
2728,CastellaBot,40.0
2729,CastellaBot,40.0
2730,CastellaBot,20.0
2731,CastellaBot,60.0
2732,CastellaBot,80.0
2733,CastellaBot,40.0
2734,CastellaBot,20.0
2735,CastellaBot,40.0
2736,CastellaBot,40.0
2737,CastellaBot,60.0
2738,CastellaBot,40.0
2739,CastellaBot,40.0
2740,CastellaBot,60.0
2741,CastellaBot,40.0
2742,CastellaBot,80.0
2743,CastellaBot,60.0
2744,CastellaBot,60.0
2745,CastellaBot,60.0
2746,CastellaBot,60.0
2747,CastellaBot,80.0
2748,CastellaBot,40.0
2749,CastellaBot,0.0
2750,CastellaBot,40.0
2751,CastellaBot,40.0
2752,CastellaBot,100.0
2753,CastellaBot,20.0
2754,CastellaBot,80.0
2755,CastellaBot,40.0
2756,CastellaBot,20.0
2757,CastellaBot,20.0
2758,CastellaBot,20.0
2759,CastellaBot,40.0
2760,CastellaBot,40.0
2761,CastellaBot,80.0
2762,CastellaBot,60.0
2763,CastellaBot,60.0
2764,CastellaBot,60.0
2765,CastellaBot,20.0
2766,CastellaBot,80.0
2767,CastellaBot,40.0
2768,CastellaBot,40.0
2769,CastellaBot,20.0
2770,CastellaBot,40.0
2771,CastellaBot,40.0
2772,CastellaBot,20.0
2773,CastellaBot,20.0
2774,CastellaBot,40.0
2775,CastellaBot,40.0
2776,CastellaBot,40.0
2777,CastellaBot,20.0
2778,CastellaBot,0.0
2779,CastellaBot,20.0
2780,CastellaBot,60.0
2781,CastellaBot,40.0
2782,CastellaBot,60.0
2783,CastellaBot,60.0
2784,CastellaBot,40.0
2785,CastellaBot,60.0
2786,CastellaBot,20.0
2787,CastellaBot,40.0
2788,CastellaBot,40.0
2789,CastellaBot,20.0
2790,CastellaBot,80.0
2791,CastellaBot,40.0
2792,CastellaBot,80.0
2793,CastellaBot,40.0
2794,CastellaBot,20.0
2795,CastellaBot,40.0
2796,CastellaBot,40.0
2797,CastellaBot,40.0
2798,CastellaBot,60.0
2799,CastellaBot,80.0
2800,CastellaBot,20.0
2801,CastellaBot,80.0
2802,CastellaBot,40.0
2803,CastellaBot,40.0
2804,CastellaBot,60.0
2805,CastellaBot,40.0
2806,CastellaBot,20.0
2807,CastellaBot,60.0
2808,CastellaBot,40.0
2809,CastellaBot,60.0
2810,CastellaBot,20.0
2811,CastellaBot,20.0
2812,CastellaBot,40.0
2813,CastellaBot,20.0
2814,CastellaBot,40.0
2815,CastellaBot,20.0
2816,CastellaBot,40.0
2817,CastellaBot,40.0
2818,CastellaBot,20.0
2819,CastellaBot,80.0
2820,CastellaBot,40.0
2821,CastellaBot,20.0
2822,CastellaBot,20.0
2823,CastellaBot,60.0
2824,CastellaBot,40.0
2825,CastellaBot,40.0
2826,CastellaBot,40.0
2827,CastellaBot,20.0
2828,CastellaBot,40.0
2829,CastellaBot,20.0
2830,CastellaBot,60.0
2831,CastellaBot,20.0
2832,CastellaBot,20.0
2833,CastellaBot,20.0
2834,CastellaBot,40.0
2835,CastellaBot,60.0
2836,CastellaBot,60.0
2837,CastellaBot,40.0
2838,CastellaBot,40.0
2839,CastellaBot,40.0
2840,CastellaBot,40.0
2841,CastellaBot,40.0
2842,CastellaBot,80.0
2843,CastellaBot,60.0
2844,CastellaBot,40.0
2845,CastellaBot,80.0
2846,CastellaBot,80.0
2847,CastellaBot,40.0
2848,CastellaBot,40.0
2849,CastellaBot,0.0
2850,CastellaBot,80.0
2851,CastellaBot,80.0
2852,CastellaBot,0.0
2853,CastellaBot,20.0
2854,CastellaBot,40.0
2855,CastellaBot,40.0
2856,CastellaBot,20.0
2857,CastellaBot,20.0
2858,CastellaBot,40.0
2859,CastellaBot,40.0
2860,CastellaBot,0.0
2861,CastellaBot,60.0
2862,CastellaBot,20.0
2863,CastellaBot,20.0
2864,CastellaBot,40.0
2865,CastellaBot,40.0
2866,CastellaBot,60.0
2867,CastellaBot,20.0
2868,CastellaBot,40.0
2869,CastellaBot,20.0
2870,CastellaBot,40.0
2871,CastellaBot,20.0
2872,CastellaBot,60.0
2873,CastellaBot,40.0
2874,CastellaBot,40.0
2875,CastellaBot,20.0
2876,CastellaBot,20.0
2877,CastellaBot,60.0
2878,CastellaBot,40.0
2879,CastellaBot,20.0
2880,CastellaBot,20.0
2881,CastellaBot,40.0
2882,CastellaBot,60.0
2883,CastellaBot,20.0
2884,CastellaBot,60.0
2885,CastellaBot,40.0
2886,CastellaBot,20.0
2887,CastellaBot,40.0
2888,CastellaBot,20.0
2889,CastellaBot,40.0
2890,CastellaBot,20.0
2891,CastellaBot,60.0
2892,CastellaBot,80.0
2893,CastellaBot,40.0
2894,CastellaBot,60.0
2895,CastellaBot,20.0
2896,CastellaBot,0.0
2897,CastellaBot,40.0
2898,CastellaBot,20.0
2899,CastellaBot,40.0
2900,CastellaBot,60.0
2901,CastellaBot,100.0
2902,CastellaBot,60.0
2903,CastellaBot,60.0
2904,CastellaBot,40.0
2905,CastellaBot,60.0
2906,CastellaBot,40.0
2907,CastellaBot,20.0
2908,CastellaBot,20.0
2909,CastellaBot,60.0
2910,CastellaBot,80.0
2911,CastellaBot,60.0
2912,CastellaBot,60.0
2913,CastellaBot,60.0
2914,CastellaBot,80.0
2915,CastellaBot,40.0
2916,CastellaBot,60.0
2917,CastellaBot,60.0
2918,CastellaBot,40.0
2919,CastellaBot,20.0
2920,CastellaBot,0.0
2921,CastellaBot,20.0
2922,CastellaBot,20.0
2923,CastellaBot,60.0
2924,CastellaBot,100.0
2925,CastellaBot,20.0
2926,CastellaBot,20.0
2927,CastellaBot,20.0
2928,CastellaBot,40.0
2929,CastellaBot,40.0
2930,CastellaBot,20.0
2931,CastellaBot,60.0
2932,CastellaBot,60.0
2933,CastellaBot,60.0
2934,CastellaBot,60.0
2935,CastellaBot,40.0
2936,CastellaBot,20.0
2937,CastellaBot,0.0
2938,CastellaBot,0.0
2939,CastellaBot,60.0
2940,CastellaBot,40.0
2941,CastellaBot,60.0
2942,CastellaBot,60.0
2943,CastellaBot,60.0
2944,CastellaBot,100.0
2945,CastellaBot,20.0
2946,CastellaBot,20.0
2947,CastellaBot,40.0
2948,CastellaBot,40.0
2949,CastellaBot,40.0
2950,CastellaBot,60.0
2951,CastellaBot,40.0
2952,CastellaBot,20.0
2953,CastellaBot,40.0
2954,CastellaBot,20.0
2955,CastellaBot,80.0
2956,CastellaBot,60.0
2957,CastellaBot,60.0
2958,CastellaBot,60.0
2959,CastellaBot,60.0
2960,CastellaBot,60.0
2961,CastellaBot,20.0
2962,CastellaBot,20.0
2963,CastellaBot,0.0
2964,CastellaBot,100.0
2965,CastellaBot,60.0
2966,CastellaBot,80.0
2967,CastellaBot,60.0
2968,CastellaBot,60.0
2969,CastellaBot,0.0
2970,CastellaBot,80.0
2971,CastellaBot,20.0
2972,CastellaBot,20.0
2973,CastellaBot,80.0
2974,CastellaBot,80.0
2975,CastellaBot,60.0
2976,CastellaBot,40.0
2977,CastellaBot,40.0
2978,CastellaBot,20.0
2979,CastellaBot,20.0
2980,CastellaBot,60.0
2981,CastellaBot,40.0
2982,CastellaBot,40.0
2983,CastellaBot,60.0
2984,CastellaBot,20.0
2985,CastellaBot,0.0
2986,CastellaBot,60.0
2987,CastellaBot,60.0
2988,CastellaBot,100.0
2989,CastellaBot,40.0
2990,CastellaBot,0.0
2991,CastellaBot,40.0
2992,CastellaBot,80.0
2993,CastellaBot,40.0
2994,CastellaBot,60.0
2995,CastellaBot,40.0
2996,CastellaBot,80.0
2997,CastellaBot,20.0
2998,CastellaBot,100.0
2999,CastellaBot,20.0
3000,CastellaBot,40.0
