turn,color,move,player_name
3920,WHITE,G4,CastellaBot
3921,WHITE,H2,CastellaBot
3922,BLACK,B3,Human
3923,WHITE,A1,CastellaBot
3924,WHITE,A2,CastellaBot
3925,WHITE,A3,CastellaBot
3926,WHITE,A4,CastellaBot
3927,WHITE,B2,CastellaBot
3928,WHITE,B4,CastellaBot
3929,WHITE,F1,CastellaBot
3930,WHITE,F2,CastellaBot
3931,WHITE,G4,CastellaBot
3932,WHITE,H2,CastellaBot
3933,BLACK,B4,Human
3934,WHITE,A1,CastellaBot
3935,WHITE,A3,CastellaBot
3936,WHITE,A4,CastellaBot
3937,WHITE,B2,CastellaBot
3938,WHITE,B3,CastellaBot
3939,WHITE,F1,CastellaBot
3940,WHITE,F2,CastellaBot
3941,WHITE,G4,CastellaBot
3942,WHITE,H2,CastellaBot
3943,BLACK,B5,Human
3944,WHITE,A1,CastellaBot
3945,WHITE,A4,CastellaBot
3946,WHITE,A5,CastellaBot
3947,WHITE,B3,CastellaBot
3948,WHITE,B4,CastellaBot
3949,WHITE,F1,CastellaBot
3950,WHITE,F2,CastellaBot
3951,WHITE,G4,CastellaBot
3952,WHITE,H2,CastellaBot
3953,BLACK,B6,Human
3954,WHITE,A1,CastellaBot
3955,BLACK,C7,Human
3956,WHITE,A1,CastellaBot
3957,WHITE,B6,CastellaBot
3958,WHITE,B7,CastellaBot
3959,WHITE,C8,CastellaBot
3960,WHITE,E7,CastellaBot
3961,WHITE,F1,CastellaBot
3962,WHITE,F2,CastellaBot
3963,WHITE,G4,CastellaBot
3964,WHITE,G5,CastellaBot
3965,BLACK,E7,Human
3966,WHITE,A1,CastellaBot
3967,WHITE,F1,CastellaBot
3968,WHITE,F2,CastellaBot
3969,WHITE,F7,CastellaBot
3970,WHITE,F8,CastellaBot
3971,WHITE,G4,CastellaBot
3972,WHITE,H2,CastellaBot
3973,BLACK,F1,Human
3974,WHITE,A1,CastellaBot
3975,BLACK,G1,Human
3976,WHITE,A1,CastellaBot
3977,BLACK,G4,Human
3978,WHITE,A1,CastellaBot
3979,BLACK,G5,Human
3980,WHITE,A1,CastellaBot
3981,BLACK,G6,Human
3982,WHITE,A1,CastellaBot
3983,WHITE,B2,CastellaBot
3984,WHITE,B3,CastellaBot
3985,WHITE,F1,CastellaBot
3986,WHITE,F2,CastellaBot
3987,WHITE,G4,CastellaBot
3988,WHITE,G5,CastellaBot
3989,WHITE,H2,CastellaBot
3990,WHITE,H6,CastellaBot
3991,WHITE,G4,CastellaBot
3992,BLACK,B3,Human
3993,WHITE,A1,CastellaBot
3994,WHITE,A2,CastellaBot
3995,WHITE,A3,CastellaBot
3996,WHITE,A4,CastellaBot
3997,WHITE,B2,CastellaBot
3998,WHITE,B4,CastellaBot
3999,WHITE,F1,CastellaBot
4000,WHITE,F2,CastellaBot
4001,WHITE,G2,CastellaBot
4002,WHITE,H2,CastellaBot
4003,BLACK,B4,Human
4004,WHITE,A1,CastellaBot
4005,WHITE,A3,CastellaBot
4006,WHITE,A4,CastellaBot
4007,WHITE,B2,CastellaBot
4008,WHITE,B3,CastellaBot
4009,WHITE,B5,CastellaBot
4010,WHITE,F1,CastellaBot
4011,WHITE,F2,CastellaBot
4012,WHITE,G2,CastellaBot
4013,WHITE,H2,CastellaBot
4014,BLACK,B6,Human
4015,WHITE,A1,CastellaBot
4016,BLACK,B7,Human
4017,WHITE,A1,CastellaBot
4018,BLACK,C7,Human
4019,WHITE,A1,CastellaBot
4020,BLACK,C8,Human
4021,WHITE,A1,CastellaBot
4022,BLACK,E7,Human
4023,WHITE,A1,CastellaBot
4024,BLACK,G2,Human
4025,WHITE,A1,CastellaBot
4026,BLACK,G5,Human
4027,WHITE,A1,CastellaBot
4028,BLACK,G6,Human
4029,WHITE,A1,CastellaBot
4030,BLACK,H4,Human
4031,WHITE,A1,CastellaBot
4032,WHITE,H2,CastellaBot
4033,BLACK,B2,Human
4034,WHITE,A1,CastellaBot
4035,WHITE,A3,CastellaBot
4036,WHITE,B3,CastellaBot
4037,WHITE,F1,CastellaBot
4038,WHITE,F2,CastellaBot
4039,WHITE,G2,CastellaBot
4040,WHITE,G4,CastellaBot
4041,WHITE,H4,CastellaBot
4042,BLACK,B3,Human
4043,WHITE,A1,CastellaBot
4044,WHITE,A2,CastellaBot
4045,WHITE,A3,CastellaBot
4046,BLACK,B4,Human
4047,WHITE,A1,CastellaBot
4048,WHITE,A3,CastellaBot
4049,WHITE,A4,CastellaBot
4050,WHITE,B2,CastellaBot
4051,WHITE,B3,CastellaBot
4052,WHITE,B5,CastellaBot
4053,WHITE,F1,CastellaBot
4054,WHITE,F2,CastellaBot
4055,WHITE,G2,CastellaBot
4056,WHITE,G4,CastellaBot
4057,WHITE,H4,CastellaBot
4058,BLACK,B5,Human
4059,WHITE,A1,CastellaBot
4060,BLACK,B6,Human
4061,WHITE,A1,CastellaBot
4062,BLACK,B7,Human
4063,WHITE,A1,CastellaBot
4064,BLACK,E7,Human
4065,WHITE,A1,CastellaBot
4066,BLACK,F7,Human
4067,WHITE,A1,CastellaBot
4068,WHITE,F1,CastellaBot
4069,WHITE,F2,CastellaBot
4070,WHITE,G2,CastellaBot
4071,WHITE,G4,CastellaBot
4072,BLACK,G4,Human
4073,WHITE,A1,CastellaBot
4074,BLACK,G5,Human
4075,WHITE,A1,CastellaBot
4076,BLACK,G6,Human
4077,WHITE,A1,CastellaBot
4078,BLACK,H1,Human
4079,WHITE,A1,CastellaBot
4080,WHITE,F1,CastellaBot
4081,WHITE,F2,CastellaBot
4082,WHITE,G2,CastellaBot
4083,WHITE,G4,CastellaBot
4084,WHITE,A1,CastellaBot
4085,BLACK,E7,Human
4086,WHITE,F1,CastellaBot
4087,BLACK,B2,Human
4088,WHITE,A2,CastellaBot
4089,WHITE,A3,CastellaBot
4090,WHITE,B3,CastellaBot
4091,WHITE,B4,CastellaBot
4092,WHITE,E8,CastellaBot
4093,WHITE,F2,CastellaBot
4094,WHITE,F7,CastellaBot
4095,WHITE,F8,CastellaBot
4096,WHITE,G2,CastellaBot
4097,WHITE,G4,CastellaBot
4098,WHITE,H2,CastellaBot
4099,BLACK,B3,Human
4100,WHITE,A4,CastellaBot
4101,WHITE,B2,CastellaBot
4102,WHITE,B4,CastellaBot
4103,WHITE,B5,CastellaBot
4104,WHITE,E8,CastellaBot
4105,WHITE,F2,CastellaBot
4106,WHITE,F7,CastellaBot
4107,WHITE,F8,CastellaBot
4108,WHITE,G2,CastellaBot
4109,WHITE,G4,CastellaBot
4110,WHITE,H2,CastellaBot
4111,BLACK,B4,Human
4112,WHITE,A4,CastellaBot
4113,WHITE,A5,CastellaBot
4114,WHITE,B3,CastellaBot
4115,WHITE,B5,CastellaBot
4116,WHITE,C7,CastellaBot
4117,WHITE,E8,CastellaBot
4118,BLACK,B5,Human
4119,WHITE,A4,CastellaBot
4120,WHITE,A5,CastellaBot
4121,BLACK,B6,Human
4122,WHITE,A6,CastellaBot
4123,BLACK,B7,Human
4124,WHITE,B5,CastellaBot
4125,WHITE,B6,CastellaBot
4126,WHITE,C7,CastellaBot
4127,BLACK,C7,Human
4128,WHITE,B6,CastellaBot
4129,WHITE,B8,CastellaBot
4130,BLACK,C8,Human
4131,WHITE,B8,CastellaBot
4132,WHITE,E8,CastellaBot
4133,BLACK,F7,Human
4134,WHITE,E8,CastellaBot
4135,BLACK,G4,Human
4136,WHITE,E8,CastellaBot
4137,BLACK,G5,Human
4138,WHITE,E8,CastellaBot
4139,BLACK,G6,Human
4140,WHITE,E8,CastellaBot
4141,BLACK,G7,Human
4142,WHITE,E8,CastellaBot
4143,WHITE,F2,CastellaBot
4144,BLACK,B2,Human
4145,WHITE,A2,CastellaBot
4146,WHITE,A3,CastellaBot
4147,WHITE,B3,CastellaBot
4148,WHITE,B4,CastellaBot
4149,WHITE,E8,CastellaBot
4150,WHITE,F1,CastellaBot
4151,WHITE,F7,CastellaBot
4152,WHITE,F8,CastellaBot
4153,WHITE,H2,CastellaBot
4154,WHITE,H4,CastellaBot
4155,BLACK,B3,Human
4156,WHITE,A4,CastellaBot
4157,WHITE,B2,CastellaBot
4158,WHITE,B4,CastellaBot
4159,WHITE,B5,CastellaBot
4160,WHITE,E8,CastellaBot
4161,WHITE,F1,CastellaBot
4162,WHITE,F7,CastellaBot
4163,WHITE,F8,CastellaBot
4164,WHITE,G2,CastellaBot
4165,WHITE,G4,CastellaBot
4166,WHITE,H2,CastellaBot
4167,WHITE,H4,CastellaBot
4168,BLACK,B4,Human
4169,WHITE,A4,CastellaBot
4170,WHITE,B2,CastellaBot
4171,WHITE,B3,CastellaBot
4172,WHITE,B5,CastellaBot
4173,WHITE,B6,CastellaBot
4174,WHITE,C7,CastellaBot
4175,WHITE,E8,CastellaBot
4176,WHITE,F1,CastellaBot
4177,WHITE,F7,CastellaBot
4178,WHITE,H2,CastellaBot
4179,WHITE,H4,CastellaBot
4180,BLACK,B5,Human
4181,WHITE,A4,CastellaBot
4182,BLACK,B6,Human
4183,WHITE,A6,CastellaBot
4184,BLACK,B7,Human
4185,WHITE,A8,CastellaBot
4186,BLACK,C7,Human
4187,WHITE,B6,CastellaBot
4188,BLACK,C8,Human
4189,WHITE,B8,CastellaBot
4190,BLACK,G2,Human
4191,WHITE,E8,CastellaBot
4192,BLACK,G4,Human
4193,WHITE,E8,CastellaBot
4194,BLACK,G5,Human
4195,WHITE,E8,CastellaBot
4196,BLACK,G6,Human
4197,WHITE,E8,CastellaBot
4198,BLACK,G7,Human
4199,WHITE,E8,CastellaBot
4200,WHITE,F7,CastellaBot
4201,BLACK,B2,Human
4202,WHITE,A3,CastellaBot
4203,WHITE,B3,CastellaBot
4204,WHITE,F1,CastellaBot
4205,WHITE,F2,CastellaBot
4206,WHITE,G2,CastellaBot
4207,WHITE,G4,CastellaBot
4208,WHITE,H2,CastellaBot
4209,BLACK,B3,Human
4210,WHITE,A2,CastellaBot
4211,WHITE,A4,CastellaBot
4212,WHITE,B2,CastellaBot
4213,WHITE,B4,CastellaBot
4214,WHITE,F1,CastellaBot
4215,WHITE,F2,CastellaBot
4216,WHITE,G2,CastellaBot
4217,WHITE,G4,CastellaBot
4218,WHITE,H2,CastellaBot
4219,BLACK,B4,Human
4220,WHITE,A3,CastellaBot
4221,WHITE,A4,CastellaBot
4222,WHITE,B2,CastellaBot
4223,WHITE,B3,CastellaBot
4224,WHITE,B5,CastellaBot
4225,WHITE,F1,CastellaBot
4226,WHITE,F2,CastellaBot
4227,WHITE,G2,CastellaBot
4228,WHITE,G4,CastellaBot
4229,WHITE,H2,CastellaBot
4230,BLACK,B5,Human
4231,WHITE,A4,CastellaBot
4232,WHITE,A5,CastellaBot
4233,WHITE,B3,CastellaBot
4234,WHITE,B4,CastellaBot
4235,WHITE,B6,CastellaBot
4236,WHITE,F1,CastellaBot
4237,WHITE,F2,CastellaBot
4238,WHITE,G2,CastellaBot
4239,WHITE,G4,CastellaBot
4240,WHITE,H2,CastellaBot
4241,BLACK,B6,Human
4242,WHITE,A6,CastellaBot
4243,BLACK,B7,Human
4244,WHITE,B5,CastellaBot
4245,BLACK,C7,Human
4246,WHITE,B6,CastellaBot
4247,WHITE,B7,CastellaBot
4248,WHITE,B8,CastellaBot
4249,BLACK,E8,Human
4250,WHITE,F1,CastellaBot
4251,BLACK,F8,Human
4252,WHITE,F1,CastellaBot
4253,WHITE,F2,CastellaBot
4254,WHITE,G2,CastellaBot
4255,WHITE,G4,CastellaBot
4256,BLACK,G4,Human
4257,WHITE,F1,CastellaBot
4258,BLACK,G5,Human
4259,WHITE,F1,CastellaBot
4260,BLACK,G6,Human
4261,WHITE,F1,CastellaBot
4262,BLACK,G7,Human
4263,WHITE,F1,CastellaBot
4264,WHITE,F8,CastellaBot
4265,BLACK,B2,Human
4266,WHITE,A3,CastellaBot
4267,WHITE,B3,CastellaBot
4268,WHITE,F1,CastellaBot
4269,WHITE,F2,CastellaBot
4270,WHITE,F7,CastellaBot
4271,WHITE,G2,CastellaBot
4272,WHITE,G4,CastellaBot
4273,WHITE,H2,CastellaBot
4274,BLACK,B3,Human
4275,WHITE,A4,CastellaBot
4276,WHITE,B2,CastellaBot
4277,WHITE,B4,CastellaBot
4278,WHITE,F1,CastellaBot
4279,WHITE,F2,CastellaBot
4280,WHITE,G2,CastellaBot
4281,WHITE,G4,CastellaBot
4282,WHITE,H2,CastellaBot
4283,BLACK,B4,Human
4284,WHITE,A3,CastellaBot
4285,WHITE,A4,CastellaBot
4286,BLACK,B5,Human
4287,WHITE,A4,CastellaBot
4288,WHITE,A5,CastellaBot
4289,BLACK,B6,Human
4290,WHITE,A6,CastellaBot
4291,BLACK,B7,Human
4292,WHITE,B5,CastellaBot
4293,BLACK,C7,Human
4294,WHITE,B6,CastellaBot
4295,WHITE,B7,CastellaBot
4296,WHITE,B8,CastellaBot
4297,BLACK,C8,Human
4298,WHITE,B8,CastellaBot
4299,BLACK,E8,Human
4300,WHITE,F1,CastellaBot
4301,BLACK,F7,Human
4302,WHITE,F1,CastellaBot
4303,BLACK,G4,Human
4304,WHITE,F1,CastellaBot
4305,BLACK,G5,Human
4306,WHITE,F1,CastellaBot
4307,BLACK,G6,Human
4308,WHITE,F1,CastellaBot
4309,BLACK,G7,Human
4310,WHITE,F1,CastellaBot
4311,WHITE,G2,CastellaBot
4312,BLACK,B2,Human
4313,WHITE,A3,CastellaBot
4314,WHITE,B3,CastellaBot
4315,WHITE,E8,CastellaBot
4316,WHITE,F1,CastellaBot
4317,WHITE,F2,CastellaBot
4318,WHITE,F7,CastellaBot
4319,WHITE,F8,CastellaBot
4320,WHITE,G4,CastellaBot
4321,WHITE,H2,CastellaBot
4322,BLACK,B3,Human
4323,WHITE,A3,CastellaBot
4324,WHITE,A4,CastellaBot
4325,WHITE,B2,CastellaBot
4326,WHITE,B4,CastellaBot
4327,WHITE,E8,CastellaBot
4328,WHITE,F1,CastellaBot
4329,WHITE,F2,CastellaBot
4330,WHITE,F7,CastellaBot
4331,WHITE,F8,CastellaBot
4332,WHITE,G4,CastellaBot
4333,WHITE,H2,CastellaBot
4334,BLACK,B4,Human
4335,WHITE,A4,CastellaBot
4336,WHITE,B2,CastellaBot
4337,WHITE,B3,CastellaBot
4338,WHITE,B5,CastellaBot
4339,WHITE,B6,CastellaBot
4340,WHITE,C7,CastellaBot
4341,WHITE,E8,CastellaBot
4342,WHITE,F1,CastellaBot
4343,WHITE,F2,CastellaBot
4344,WHITE,F7,CastellaBot
4345,WHITE,G4,CastellaBot
4346,WHITE,H2,CastellaBot
4347,BLACK,B5,Human
4348,WHITE,A4,CastellaBot
4349,WHITE,A5,CastellaBot
4350,BLACK,B6,Human
4351,WHITE,A6,CastellaBot
4352,BLACK,C7,Human
4353,WHITE,B6,CastellaBot
4354,WHITE,B8,CastellaBot
4355,BLACK,C8,Human
4356,WHITE,B8,CastellaBot
4357,BLACK,F1,Human
4358,WHITE,E8,CastellaBot
4359,BLACK,G1,Human
4360,WHITE,E8,CastellaBot
4361,BLACK,G4,Human
4362,WHITE,E8,CastellaBot
4363,BLACK,G5,Human
4364,WHITE,E8,CastellaBot
4365,BLACK,G6,Human
4366,WHITE,E8,CastellaBot
4367,BLACK,G7,Human
4368,WHITE,E8,CastellaBot
4369,WHITE,G4,CastellaBot
4370,BLACK,B2,Human
4371,WHITE,A2,CastellaBot
4372,WHITE,A3,CastellaBot
4373,WHITE,B3,CastellaBot
4374,WHITE,B4,CastellaBot
4375,WHITE,E8,CastellaBot
4376,WHITE,F1,CastellaBot
4377,WHITE,F2,CastellaBot
4378,WHITE,F7,CastellaBot
4379,WHITE,F8,CastellaBot
4380,WHITE,G2,CastellaBot
4381,WHITE,H2,CastellaBot
4382,BLACK,B3,Human
4383,WHITE,A3,CastellaBot
4384,WHITE,A4,CastellaBot
4385,WHITE,B2,CastellaBot
4386,WHITE,B4,CastellaBot
4387,WHITE,B5,CastellaBot
4388,WHITE,E8,CastellaBot
4389,WHITE,F1,CastellaBot
4390,WHITE,F2,CastellaBot
4391,WHITE,F7,CastellaBot
4392,WHITE,F8,CastellaBot
4393,WHITE,G2,CastellaBot
4394,WHITE,H2,CastellaBot
4395,BLACK,B4,Human
4396,WHITE,A4,CastellaBot
4397,WHITE,B2,CastellaBot
4398,WHITE,B3,CastellaBot
4399,WHITE,B5,CastellaBot
4400,WHITE,C7,CastellaBot
4401,WHITE,E8,CastellaBot
4402,WHITE,F1,CastellaBot
4403,WHITE,F7,CastellaBot
4404,WHITE,G2,CastellaBot
4405,WHITE,H2,CastellaBot
4406,BLACK,B5,Human
4407,WHITE,A4,CastellaBot
4408,BLACK,B6,Human
4409,WHITE,A6,CastellaBot
4410,BLACK,B7,Human
4411,WHITE,A8,CastellaBot
4412,BLACK,C7,Human
4413,WHITE,B6,CastellaBot
4414,BLACK,C8,Human
4415,WHITE,B8,CastellaBot
4416,BLACK,G2,Human
4417,WHITE,E8,CastellaBot
4418,BLACK,G5,Human
4419,WHITE,E8,CastellaBot
4420,BLACK,G6,Human
4421,WHITE,E8,CastellaBot
4422,BLACK,G7,Human
4423,WHITE,E8,CastellaBot
4424,BLACK,H4,Human
4425,WHITE,E8,CastellaBot
4426,WHITE,H2,CastellaBot
4427,BLACK,B2,Human
4428,WHITE,A3,CastellaBot
4429,WHITE,B3,CastellaBot
4430,WHITE,F1,CastellaBot
4431,WHITE,F2,CastellaBot
4432,WHITE,F7,CastellaBot
4433,WHITE,F8,CastellaBot
4434,WHITE,G2,CastellaBot
4435,WHITE,G4,CastellaBot
4436,WHITE,H4,CastellaBot
4437,BLACK,B3,Human
4438,WHITE,A3,CastellaBot
4439,BLACK,B4,Human
4440,WHITE,A4,CastellaBot
4441,WHITE,B2,CastellaBot
4442,WHITE,B3,CastellaBot
4443,WHITE,B5,CastellaBot
4444,WHITE,C7,CastellaBot
4445,WHITE,F1,CastellaBot
4446,WHITE,F2,CastellaBot
4447,WHITE,F7,CastellaBot
4448,WHITE,G2,CastellaBot
4449,WHITE,G4,CastellaBot
4450,WHITE,H4,CastellaBot
4451,BLACK,B5,Human
4452,WHITE,A4,CastellaBot
4453,WHITE,A5,CastellaBot
4454,BLACK,B6,Human
4455,WHITE,A6,CastellaBot
4456,BLACK,B7,Human
4457,WHITE,B5,CastellaBot
4458,BLACK,C7,Human
4459,WHITE,B6,CastellaBot
4460,BLACK,C8,Human
4461,WHITE,B8,CastellaBot
4462,BLACK,F7,Human
4463,WHITE,F1,CastellaBot
4464,BLACK,G4,Human
4465,WHITE,F1,CastellaBot
4466,BLACK,G5,Human
4467,WHITE,F1,CastellaBot
4468,BLACK,G6,Human
4469,WHITE,F1,CastellaBot
4470,BLACK,G7,Human
4471,WHITE,F1,CastellaBot
4472,BLACK,H1,Human
4473,WHITE,F1,CastellaBot
4474,WHITE,F1,CastellaBot
4475,BLACK,C8,Human
4476,WHITE,B8,CastellaBot
4477,BLACK,B2,Human
4478,WHITE,A2,CastellaBot
4479,WHITE,A3,CastellaBot
4480,WHITE,B3,CastellaBot
4481,WHITE,B4,CastellaBot
4482,WHITE,E8,CastellaBot
4483,WHITE,F2,CastellaBot
4484,WHITE,F7,CastellaBot
4485,WHITE,F8,CastellaBot
4486,WHITE,G2,CastellaBot
4487,WHITE,G4,CastellaBot
4488,WHITE,H2,CastellaBot
4489,BLACK,B3,Human
4490,WHITE,A4,CastellaBot
4491,WHITE,B2,CastellaBot
4492,WHITE,B4,CastellaBot
4493,WHITE,B5,CastellaBot
4494,WHITE,E8,CastellaBot
4495,WHITE,F2,CastellaBot
4496,WHITE,F8,CastellaBot
4497,WHITE,G2,CastellaBot
4498,WHITE,G4,CastellaBot
4499,WHITE,H2,CastellaBot
4500,BLACK,B4,Human
4501,WHITE,A4,CastellaBot
4502,WHITE,A5,CastellaBot
4503,WHITE,B3,CastellaBot
4504,WHITE,B5,CastellaBot
4505,WHITE,C7,CastellaBot
4506,WHITE,E8,CastellaBot
4507,BLACK,B5,Human
4508,WHITE,A5,CastellaBot
4509,WHITE,A6,CastellaBot
4510,WHITE,B4,CastellaBot
4511,WHITE,B6,CastellaBot
4512,WHITE,C7,CastellaBot
4513,WHITE,E8,CastellaBot
4514,BLACK,B6,Human
4515,WHITE,A6,CastellaBot
4516,WHITE,B5,CastellaBot
4517,WHITE,B7,CastellaBot
4518,WHITE,C7,CastellaBot
4519,WHITE,E8,CastellaBot
4520,WHITE,F2,CastellaBot
4521,WHITE,F7,CastellaBot
4522,WHITE,G2,CastellaBot
4523,WHITE,G4,CastellaBot
4524,WHITE,H2,CastellaBot
4525,BLACK,B7,Human
4526,WHITE,A6,CastellaBot
4527,WHITE,B6,CastellaBot
4528,WHITE,C7,CastellaBot
4529,BLACK,C7,Human
4530,WHITE,B6,CastellaBot
4531,WHITE,E8,CastellaBot
4532,BLACK,F7,Human
4533,WHITE,E8,CastellaBot
4534,BLACK,G4,Human
4535,WHITE,E8,CastellaBot
4536,BLACK,G5,Human
4537,WHITE,E8,CastellaBot
4538,BLACK,G6,Human
4539,WHITE,E8,CastellaBot
4540,BLACK,G7,Human
4541,WHITE,E8,CastellaBot
4542,WHITE,E8,CastellaBot
4543,BLACK,B3,Human
4544,WHITE,A2,CastellaBot
4545,WHITE,A4,CastellaBot
4546,WHITE,B2,CastellaBot
4547,WHITE,B4,CastellaBot
4548,WHITE,B8,CastellaBot
4549,WHITE,F2,CastellaBot
4550,WHITE,G2,CastellaBot
4551,WHITE,G4,CastellaBot
4552,WHITE,H2,CastellaBot
4553,BLACK,B7,Human
4554,WHITE,B5,CastellaBot
4555,BLACK,C7,Human
4556,WHITE,B6,CastellaBot
4557,WHITE,B7,CastellaBot
4558,WHITE,B8,CastellaBot
4559,WHITE,F2,CastellaBot
4560,WHITE,G2,CastellaBot
4561,WHITE,G4,CastellaBot
4562,BLACK,F7,Human
4563,WHITE,B8,CastellaBot
4564,WHITE,G2,CastellaBot
4565,WHITE,G4,CastellaBot
4566,BLACK,F8,Human
4567,WHITE,F2,CastellaBot
4568,WHITE,G2,CastellaBot
4569,WHITE,G4,CastellaBot
4570,WHITE,H2,CastellaBot
4571,BLACK,G4,Human
4572,WHITE,B8,CastellaBot
4573,WHITE,F2,CastellaBot
4574,BLACK,B2,Human
4575,WHITE,A2,CastellaBot
4576,WHITE,A3,CastellaBot
4577,WHITE,B3,CastellaBot
4578,WHITE,B4,CastellaBot
4579,WHITE,B8,CastellaBot
4580,WHITE,E8,CastellaBot
4581,WHITE,F7,CastellaBot
4582,WHITE,F8,CastellaBot
4583,WHITE,H2,CastellaBot
4584,WHITE,H4,CastellaBot
4585,BLACK,B3,Human
4586,WHITE,A4,CastellaBot
4587,WHITE,B2,CastellaBot
4588,WHITE,B4,CastellaBot
4589,WHITE,B5,CastellaBot
4590,WHITE,B8,CastellaBot
4591,WHITE,E8,CastellaBot
4592,WHITE,F8,CastellaBot
4593,WHITE,G2,CastellaBot
4594,WHITE,G4,CastellaBot
4595,WHITE,H2,CastellaBot
4596,WHITE,H4,CastellaBot
4597,BLACK,B4,Human
4598,WHITE,A4,CastellaBot
4599,BLACK,B5,Human
4600,WHITE,A5,CastellaBot
4601,BLACK,B6,Human
4602,WHITE,A6,CastellaBot
4603,BLACK,B7,Human
4604,WHITE,A8,CastellaBot
4605,BLACK,C7,Human
4606,WHITE,B6,CastellaBot
4607,BLACK,E8,Human
4608,WHITE,F7,CastellaBot
4609,BLACK,G2,Human
4610,WHITE,B8,CastellaBot
4611,BLACK,G4,Human
4612,WHITE,B8,CastellaBot
4613,BLACK,G5,Human
4614,WHITE,B8,CastellaBot
4615,BLACK,G6,Human
4616,WHITE,B8,CastellaBot
4617,BLACK,G7,Human
4618,WHITE,B8,CastellaBot
4619,WHITE,F7,CastellaBot
4620,BLACK,B2,Human
4621,WHITE,A2,CastellaBot
4622,WHITE,A3,CastellaBot
4623,WHITE,B3,CastellaBot
4624,WHITE,B4,CastellaBot
4625,WHITE,B8,CastellaBot
4626,WHITE,C7,CastellaBot
4627,WHITE,E8,CastellaBot
4628,WHITE,F2,CastellaBot
4629,WHITE,F8,CastellaBot
4630,WHITE,G2,CastellaBot
4631,WHITE,G4,CastellaBot
4632,WHITE,H2,CastellaBot
4633,BLACK,B3,Human
4634,WHITE,A2,CastellaBot
4635,WHITE,A4,CastellaBot
4636,WHITE,B2,CastellaBot
4637,WHITE,B4,CastellaBot
4638,WHITE,B8,CastellaBot
4639,WHITE,C7,CastellaBot
4640,WHITE,E8,CastellaBot
4641,WHITE,F2,CastellaBot
4642,WHITE,F8,CastellaBot
4643,WHITE,G2,CastellaBot
4644,WHITE,G4,CastellaBot
4645,WHITE,H2,CastellaBot
4646,BLACK,B4,Human
4647,WHITE,A4,CastellaBot
4648,WHITE,A5,CastellaBot
4649,WHITE,B3,CastellaBot
4650,WHITE,B5,CastellaBot
4651,WHITE,B8,CastellaBot
4652,WHITE,C7,CastellaBot
4653,WHITE,E8,CastellaBot
4654,WHITE,F2,CastellaBot
4655,WHITE,G2,CastellaBot
4656,WHITE,G4,CastellaBot
4657,WHITE,H2,CastellaBot
4658,BLACK,B5,Human
4659,WHITE,A5,CastellaBot
4660,BLACK,B6,Human
4661,WHITE,A6,CastellaBot
4662,BLACK,B7,Human
4663,WHITE,B6,CastellaBot
4664,BLACK,C7,Human
4665,WHITE,B6,CastellaBot
4666,WHITE,B7,CastellaBot
4667,WHITE,B8,CastellaBot
4668,BLACK,E8,Human
4669,WHITE,C7,CastellaBot
4670,WHITE,F2,CastellaBot
4671,BLACK,F8,Human
4672,WHITE,B8,CastellaBot
4673,WHITE,E8,CastellaBot
4674,WHITE,F2,CastellaBot
4675,WHITE,G2,CastellaBot
4676,WHITE,G4,CastellaBot
4677,BLACK,G4,Human
4678,WHITE,B8,CastellaBot
4679,WHITE,C7,CastellaBot
4680,WHITE,E8,CastellaBot
4681,BLACK,G5,Human
4682,WHITE,B8,CastellaBot
4683,WHITE,C7,CastellaBot
4684,WHITE,E8,CastellaBot
4685,WHITE,F2,CastellaBot
4686,BLACK,G6,Human
4687,WHITE,B8,CastellaBot
4688,BLACK,G7,Human
4689,WHITE,B8,CastellaBot
4690,WHITE,F8,CastellaBot
4691,BLACK,B2,Human
4692,WHITE,A2,CastellaBot
4693,WHITE,A3,CastellaBot
4694,WHITE,B3,CastellaBot
4695,WHITE,B4,CastellaBot
4696,WHITE,B8,CastellaBot
4697,WHITE,C7,CastellaBot
4698,WHITE,E8,CastellaBot
4699,WHITE,F2,CastellaBot
4700,WHITE,F7,CastellaBot
4701,WHITE,G2,CastellaBot
4702,WHITE,G4,CastellaBot
4703,WHITE,H2,CastellaBot
4704,BLACK,B3,Human
4705,WHITE,A4,CastellaBot
4706,WHITE,B2,CastellaBot
4707,WHITE,B4,CastellaBot
4708,WHITE,B5,CastellaBot
4709,WHITE,B8,CastellaBot
4710,WHITE,C7,CastellaBot
4711,WHITE,E8,CastellaBot
4712,WHITE,F2,CastellaBot
4713,WHITE,G2,CastellaBot
4714,WHITE,G4,CastellaBot
4715,WHITE,H2,CastellaBot
4716,BLACK,B4,Human
4717,WHITE,A3,CastellaBot
4718,BLACK,B5,Human
4719,WHITE,A5,CastellaBot
4720,BLACK,B6,Human
4721,WHITE,A6,CastellaBot
4722,BLACK,B7,Human
4723,WHITE,B6,CastellaBot
4724,BLACK,C7,Human
4725,WHITE,B6,CastellaBot
4726,WHITE,B7,CastellaBot
4727,WHITE,B8,CastellaBot
4728,BLACK,E8,Human
4729,WHITE,B8,CastellaBot
4730,BLACK,F7,Human
4731,WHITE,B8,CastellaBot
4732,WHITE,E8,CastellaBot
4733,BLACK,G4,Human
4734,WHITE,B8,CastellaBot
4735,BLACK,G5,Human
4736,WHITE,B8,CastellaBot
4737,BLACK,G6,Human
